house_id,price
223033,20.0
147041,20.0
94454,20.0
71919,20.0
149237,20.0
13563,20.0
213507,20.0
33018,20.0
33995,20.0
87348,20.0
112351,20.0
86194,20.0
42455,20.0
20065,20.0
124485,20.0
4231,20.0
212474,20.0
1828,20.0
31098,20.0
215237,20.0
216135,20.0
204409,20.0
48627,20.0
58966,20.0
157261,20.0
239219,20.0
258165,20.0
67978,20.0
131709,20.0
1274,20.0
222611,20.0
123363,20.0
114556,20.0
103347,20.0
37827,20.0
14401,20.0
238712,20.0
262561,20.0
98615,20.0
197959,20.0
104348,20.0
263890,20.0
85126,20.0
29932,20.0
147505,20.0
186981,20.0
183510,20.0
50858,20.0
26582,20.0
46533,20.0
125428,20.0
142894,20.0
1398,20.0
47675,20.0
233494,20.0
247938,20.0
207859,20.0
159722,20.0
125532,20.0
70226,20.0
149257,20.0
122769,20.0
228013,20.0
133104,20.0
265276,20.0
165057,20.0
199363,20.0
162123,20.0
112032,20.0
267621,20.0
220014,20.0
1934,20.0
34892,20.0
90530,20.0
28780,20.0
234851,20.0
223478,20.0
180342,20.0
64365,20.0
207000,20.0
199461,20.0
120577,20.0
23201,20.0
80552,20.0
217073,20.0
23513,20.0
266915,20.0
64574,20.0
50931,20.0
190042,20.0
155928,20.0
37353,20.0
33887,20.0
33080,20.0
194299,20.0
203504,20.0
162209,20.0
203602,20.0
202825,20.0
148040,20.0
9508,20.0
241087,20.0
85239,20.0
222654,20.0
201789,20.0
212613,20.0
252062,20.0
130535,20.0
123734,20.0
83365,20.0
178169,20.0
231392,20.0
103368,20.0
262682,20.0
4605,20.0
5963,20.0
95026,20.0
158804,20.0
75618,20.0
262056,20.0
21321,20.0
233473,20.0
145876,20.0
117714,20.0
231636,20.0
9002,20.0
49532,20.0
137203,20.0
177339,20.0
202324,20.0
214865,20.0
18581,20.0
205225,20.0
59084,20.0
8838,20.0
196256,20.0
221008,20.0
57887,20.0
139814,20.0
246760,20.0
205722,20.0
109989,20.0
243069,20.0
100619,20.0
94851,20.0
182499,20.0
187454,20.0
62875,20.0
192207,20.0
163613,20.0
95463,20.0
83387,20.0
210693,20.0
243863,20.0
61767,20.0
165981,20.0
93817,20.0
3560,20.0
148584,20.0
152781,20.0
10229,20.0
189890,20.0
46363,20.0
201517,20.0
231499,20.0
156094,20.0
119543,20.0
182894,20.0
261456,20.0
137187,20.0
181825,20.0
210787,20.0
31175,20.0
145837,20.0
73069,20.0
98973,20.0
101575,20.0
48072,20.0
180983,20.0
226338,20.0
141941,20.0
44335,20.0
238341,20.0
178715,20.0
43409,20.0
142614,20.0
30824,20.0
51829,20.0
166757,20.0
221682,20.0
225697,20.0
240277,20.0
255239,20.0
248023,20.0
96192,20.0
174582,20.0
142514,20.0
98012,20.0
50284,20.0
200945,20.0
189687,20.0
192427,20.0
164945,20.0
41495,20.0
175286,20.0
88136,20.0
255818,20.0
72067,20.0
71484,20.0
120126,20.0
230633,20.0
180416,20.0
16470,20.0
47607,20.0
201477,20.0
240802,20.0
14395,20.0
30556,20.0
1183,20.0
128821,20.0
228256,20.0
32435,20.0
49806,20.0
16314,20.0
246495,20.0
142360,20.0
147658,20.0
173193,20.0
222673,20.0
218152,20.0
26913,20.0
141375,20.0
221517,20.0
69572,20.0
107397,20.0
167215,20.0
74831,20.0
24854,20.0
119799,20.0
170278,20.0
183443,20.0
83811,20.0
69365,20.0
191399,20.0
202958,20.0
220334,20.0
173719,20.0
157567,20.0
120798,20.0
184822,20.0
160401,20.0
144165,20.0
241282,20.0
62078,20.0
187919,20.0
149922,20.0
152208,20.0
270105,20.0
83553,20.0
188181,20.0
184639,20.0
13835,20.0
29525,20.0
153374,20.0
127840,20.0
243999,20.0
53299,20.0
62935,20.0
203795,20.0
18957,20.0
87264,20.0
80333,20.0
82571,20.0
233092,20.0
45592,20.0
204772,20.0
131558,20.0
33400,20.0
147946,20.0
227893,20.0
71873,20.0
227294,20.0
58490,20.0
260940,20.0
30438,20.0
117712,20.0
78787,20.0
27607,20.0
213860,20.0
192658,20.0
49215,20.0
6724,20.0
253312,20.0
84592,20.0
155536,20.0
24103,20.0
25488,20.0
185090,20.0
176370,20.0
141933,20.0
80372,20.0
118836,20.0
155174,20.0
77689,20.0
208668,20.0
216671,20.0
160003,20.0
207336,20.0
194252,20.0
34360,20.0
189670,20.0
124096,20.0
83311,20.0
142583,20.0
51260,20.0
191960,20.0
162873,20.0
155300,20.0
196590,20.0
168399,20.0
164725,20.0
254294,20.0
87920,20.0
138582,20.0
260293,20.0
243615,20.0
149154,20.0
213594,20.0
29299,20.0
137992,20.0
235042,20.0
39175,20.0
35428,20.0
129041,20.0
174217,20.0
77334,20.0
258684,20.0
30410,20.0
226322,20.0
8322,20.0
2724,20.0
70694,20.0
229180,20.0
189867,20.0
147757,20.0
250907,20.0
213633,20.0
137040,20.0
182612,20.0
148444,20.0
55760,20.0
148887,20.0
208202,20.0
256348,20.0
213839,20.0
196515,20.0
48642,20.0
244532,20.0
57794,20.0
240943,20.0
119066,20.0
177958,20.0
144918,20.0
181238,20.0
63981,20.0
18545,20.0
254411,20.0
269221,20.0
79762,20.0
268280,20.0
37298,20.0
240422,20.0
99938,20.0
152415,20.0
124975,20.0
109984,20.0
265765,20.0
265154,20.0
134316,20.0
17563,20.0
187933,20.0
209641,20.0
203051,20.0
205678,20.0
46093,20.0
212087,20.0
144834,20.0
52041,20.0
113820,20.0
35582,20.0
154486,20.0
135161,20.0
270391,20.0
51795,20.0
270335,20.0
132255,20.0
57496,20.0
175953,20.0
29771,20.0
257423,20.0
2181,20.0
248953,20.0
264177,20.0
128178,20.0
46749,20.0
164077,20.0
17765,20.0
184704,20.0
230529,20.0
40787,20.0
53354,20.0
101691,20.0
188667,20.0
50793,20.0
42746,20.0
246874,20.0
147280,20.0
33649,20.0
151365,20.0
36714,20.0
62813,20.0
270473,20.0
159897,20.0
7162,20.0
10613,20.0
248634,20.0
232299,20.0
82701,20.0
5142,20.0
216903,20.0
234513,20.0
198449,20.0
18778,20.0
46429,20.0
131437,20.0
3666,20.0
39002,20.0
55290,20.0
65219,20.0
191407,20.0
60202,20.0
245677,20.0
202660,20.0
223756,20.0
170776,20.0
223514,20.0
506,20.0
146606,20.0
236303,20.0
58392,20.0
137200,20.0
267394,20.0
246918,20.0
16807,20.0
104154,20.0
192195,20.0
35201,20.0
192707,20.0
101194,20.0
33770,20.0
125794,20.0
270733,20.0
47546,20.0
151419,20.0
156753,20.0
244862,20.0
99539,20.0
266304,20.0
241005,20.0
125833,20.0
181347,20.0
20858,20.0
265936,20.0
227142,20.0
212743,20.0
231469,20.0
124468,20.0
187876,20.0
183146,20.0
13678,20.0
187856,20.0
241960,20.0
59738,20.0
169089,20.0
195723,20.0
132616,20.0
160914,20.0
162565,20.0
201233,20.0
203405,20.0
194570,20.0
145824,20.0
1219,20.0
200209,20.0
151453,20.0
41162,20.0
140822,20.0
269020,20.0
155689,20.0
265019,20.0
15177,20.0
207170,20.0
189698,20.0
46234,20.0
218379,20.0
56149,20.0
234737,20.0
115716,20.0
10649,20.0
64600,20.0
36463,20.0
76139,20.0
77180,20.0
179035,20.0
65791,20.0
27012,20.0
17187,20.0
266609,20.0
125519,20.0
2502,20.0
81202,20.0
128292,20.0
120957,20.0
117123,20.0
127442,20.0
158052,20.0
143803,20.0
78060,20.0
237373,20.0
20834,20.0
195085,20.0
258139,20.0
187981,20.0
205230,20.0
183236,20.0
257596,20.0
61886,20.0
2374,20.0
175068,20.0
223326,20.0
201310,20.0
247232,20.0
32395,20.0
88772,20.0
31235,20.0
201695,20.0
862,20.0
105168,20.0
231536,20.0
99874,20.0
33098,20.0
26007,20.0
196048,20.0
101608,20.0
266770,20.0
202542,20.0
167753,20.0
225874,20.0
61172,20.0
218900,20.0
123916,20.0
155615,20.0
178477,20.0
177894,20.0
112234,20.0
239253,20.0
113992,20.0
205132,20.0
98978,20.0
16962,20.0
254188,20.0
22964,20.0
210288,20.0
76883,20.0
174330,20.0
138739,20.0
179804,20.0
35871,20.0
209379,20.0
67708,20.0
17496,20.0
175559,20.0
163391,20.0
15837,20.0
14117,20.0
56323,20.0
38473,20.0
189251,20.0
100736,20.0
168585,20.0
173337,20.0
106,20.0
159151,20.0
187714,20.0
176463,20.0
199659,20.0
233226,20.0
35557,20.0
80992,20.0
27497,20.0
152156,20.0
140652,20.0
54446,20.0
54365,20.0
194388,20.0
116403,20.0
39297,20.0
21290,20.0
109225,20.0
176700,20.0
182879,20.0
226721,20.0
84617,20.0
190615,20.0
129402,20.0
237811,20.0
54521,20.0
86282,20.0
180054,20.0
164573,20.0
263247,20.0
23647,20.0
103911,20.0
66370,20.0
203791,20.0
108992,20.0
30390,20.0
255005,20.0
151360,20.0
16809,20.0
170855,20.0
133185,20.0
115415,20.0
184576,20.0
74224,20.0
164272,20.0
210014,20.0
30510,20.0
60054,20.0
112506,20.0
81154,20.0
66315,20.0
229985,20.0
152006,20.0
157404,20.0
258045,20.0
81302,20.0
255757,20.0
50454,20.0
140243,20.0
142041,20.0
210400,20.0
52722,20.0
264978,20.0
196625,20.0
26676,20.0
245599,20.0
144861,20.0
268684,20.0
105713,20.0
56470,20.0
36620,20.0
151138,20.0
66350,20.0
268034,20.0
94370,20.0
102610,20.0
90235,20.0
22241,20.0
229364,20.0
161047,20.0
48021,20.0
123615,20.0
61115,20.0
159448,20.0
243643,20.0
122797,20.0
162882,20.0
42947,20.0
156394,20.0
231695,20.0
84362,20.0
177603,20.0
47353,20.0
136820,20.0
174010,20.0
24382,20.0
242655,20.0
116907,20.0
210390,20.0
17308,20.0
67180,20.0
192963,20.0
167900,20.0
148208,20.0
179318,20.0
29762,20.0
123914,20.0
268139,20.0
22832,20.0
180888,20.0
48047,20.0
44814,20.0
227280,20.0
47504,20.0
79784,20.0
167882,20.0
214662,20.0
123325,20.0
247429,20.0
238047,20.0
149895,20.0
183789,20.0
159495,20.0
157096,20.0
118964,20.0
23231,20.0
87997,20.0
149347,20.0
216900,20.0
147933,20.0
1332,20.0
112739,20.0
32236,20.0
200693,20.0
174502,20.0
166528,20.0
176188,20.0
84952,20.0
152666,20.0
24101,20.0
51675,20.0
42570,20.0
77188,20.0
150264,20.0
184177,20.0
232940,20.0
96732,20.0
176345,20.0
195841,20.0
13702,20.0
243212,20.0
172575,20.0
181868,20.0
32838,20.0
143567,20.0
14176,20.0
163083,20.0
249561,20.0
8421,20.0
188931,20.0
192838,20.0
24830,20.0
26320,20.0
164655,20.0
243933,20.0
122736,20.0
198287,20.0
254696,20.0
8510,20.0
262698,20.0
195251,20.0
202737,20.0
260072,20.0
228890,20.0
185883,20.0
258505,20.0
13860,20.0
37424,20.0
196710,20.0
258643,20.0
100903,20.0
238882,20.0
193776,20.0
51533,20.0
172,20.0
248737,20.0
167557,20.0
115986,20.0
14392,20.0
135067,20.0
54692,20.0
161292,20.0
46601,20.0
54845,20.0
78098,20.0
114055,20.0
27801,20.0
51971,20.0
164808,20.0
28510,20.0
37968,20.0
58154,20.0
10371,20.0
65451,20.0
158848,20.0
222726,20.0
173945,20.0
231395,20.0
222870,20.0
113128,20.0
153721,20.0
87462,20.0
64920,20.0
192916,20.0
77561,20.0
104597,20.0
122504,20.0
179115,20.0
151333,20.0
251773,20.0
148821,20.0
110582,20.0
125474,20.0
149537,20.0
120,20.0
117705,20.0
94268,20.0
225911,20.0
132856,20.0
260272,20.0
127356,20.0
209009,20.0
264566,20.0
118662,20.0
77345,20.0
178847,20.0
65835,20.0
16916,20.0
12528,20.0
232672,20.0
102952,20.0
48583,20.0
127486,20.0
183826,20.0
130338,20.0
170136,20.0
217806,20.0
165138,20.0
259142,20.0
25582,20.0
26377,20.0
258714,20.0
117799,20.0
194537,20.0
269497,20.0
15866,20.0
25417,20.0
34672,20.0
161317,20.0
144410,20.0
197411,20.0
83397,20.0
82781,20.0
259036,20.0
244520,20.0
250406,20.0
135852,20.0
176858,20.0
74268,20.0
95430,20.0
120726,20.0
40237,20.0
107124,20.0
16975,20.0
235082,20.0
208520,20.0
129869,20.0
71881,20.0
107068,20.0
33665,20.0
46480,20.0
213516,20.0
56475,20.0
109871,20.0
2712,20.0
256350,20.0
239123,20.0
31003,20.0
171818,20.0
176920,20.0
188979,20.0
96310,20.0
111642,20.0
8488,20.0
126411,20.0
200921,20.0
1499,20.0
250739,20.0
42397,20.0
62414,20.0
149418,20.0
29159,20.0
85139,20.0
57647,20.0
265917,20.0
253891,20.0
179189,20.0
145129,20.0
188787,20.0
242300,20.0
96640,20.0
142019,20.0
157226,20.0
73852,20.0
246340,20.0
25732,20.0
253926,20.0
164426,20.0
259866,20.0
256969,20.0
155405,20.0
22345,20.0
261427,20.0
111853,20.0
70867,20.0
228962,20.0
12899,20.0
207827,20.0
174375,20.0
240906,20.0
261934,20.0
231187,20.0
130689,20.0
144219,20.0
31863,20.0
214134,20.0
183638,20.0
13694,20.0
236262,20.0
241896,20.0
4830,20.0
224591,20.0
152915,20.0
82028,20.0
117294,20.0
54163,20.0
21717,20.0
99346,20.0
245924,20.0
61023,20.0
15283,20.0
44818,20.0
148732,20.0
84904,20.0
86032,20.0
53933,20.0
9239,20.0
104073,20.0
81504,20.0
124443,20.0
41396,20.0
146634,20.0
17518,20.0
7594,20.0
175507,20.0
261395,20.0
112903,20.0
236351,20.0
271164,20.0
70247,20.0
22033,20.0
64935,20.0
107268,20.0
21477,20.0
90038,20.0
494,20.0
225666,20.0
114635,20.0
64359,20.0
234313,20.0
99570,20.0
12533,20.0
98151,20.0
77276,20.0
221784,20.0
214435,20.0
255171,20.0
146055,20.0
174167,20.0
180165,20.0
193018,20.0
137876,20.0
19716,20.0
28627,20.0
122612,20.0
265899,20.0
238381,20.0
210106,20.0
159347,20.0
115311,20.0
236429,20.0
126737,20.0
218860,20.0
46146,20.0
111707,20.0
18871,20.0
35449,20.0
89389,20.0
19397,20.0
147567,20.0
55960,20.0
119044,20.0
96478,20.0
187336,20.0
41137,20.0
196486,20.0
223132,20.0
109524,20.0
260191,20.0
84883,20.0
138177,20.0
206375,20.0
59865,20.0
139891,20.0
86840,20.0
197909,20.0
180616,20.0
208545,20.0
189074,20.0
86654,20.0
252586,20.0
97875,20.0
156553,20.0
247801,20.0
2351,20.0
207243,20.0
241956,20.0
131908,20.0
226202,20.0
134516,20.0
246330,20.0
164438,20.0
56300,20.0
130070,20.0
74043,20.0
225940,20.0
20759,20.0
164980,20.0
271662,20.0
38324,20.0
259965,20.0
192687,20.0
173370,20.0
94709,20.0
250751,20.0
209999,20.0
47251,20.0
37730,20.0
72653,20.0
3328,20.0
213855,20.0
204854,20.0
9568,20.0
31118,20.0
101363,20.0
79382,20.0
131300,20.0
26986,20.0
7584,20.0
124469,20.0
249204,20.0
174738,20.0
46336,20.0
169566,20.0
84909,20.0
178500,20.0
14862,20.0
236945,20.0
146354,20.0
50944,20.0
198305,20.0
205826,20.0
10936,20.0
9709,20.0
52728,20.0
184880,20.0
91275,20.0
173969,20.0
51908,20.0
88763,20.0
188066,20.0
226546,20.0
231641,20.0
207608,20.0
184599,20.0
37453,20.0
79286,20.0
102212,20.0
271553,20.0
37486,20.0
116129,20.0
258857,20.0
33297,20.0
49117,20.0
244476,20.0
69799,20.0
112207,20.0
124897,20.0
39412,20.0
57334,20.0
225774,20.0
95655,20.0
13619,20.0
21655,20.0
169983,20.0
130350,20.0
51987,20.0
3891,20.0
232187,20.0
26538,20.0
223608,20.0
163205,20.0
38676,20.0
250801,20.0
186231,20.0
214959,20.0
120893,20.0
78838,20.0
85135,20.0
155053,20.0
128636,20.0
218856,20.0
265716,20.0
41362,20.0
176753,20.0
67813,20.0
184148,20.0
18419,20.0
68222,20.0
187602,20.0
18765,20.0
875,20.0
250257,20.0
147653,20.0
2328,20.0
49458,20.0
173479,20.0
204408,20.0
166728,20.0
171458,20.0
152801,20.0
137495,20.0
104305,20.0
58245,20.0
31730,20.0
194861,20.0
244247,20.0
259081,20.0
210791,20.0
132180,20.0
269128,20.0
173936,20.0
210182,20.0
204557,20.0
129444,20.0
22045,20.0
171124,20.0
130259,20.0
258535,20.0
211506,20.0
160498,20.0
248041,20.0
15066,20.0
35913,20.0
94412,20.0
232876,20.0
41373,20.0
195057,20.0
191693,20.0
142259,20.0
243508,20.0
48892,20.0
66636,20.0
241101,20.0
39019,20.0
111685,20.0
243957,20.0
125403,20.0
135320,20.0
211628,20.0
17203,20.0
147849,20.0
8558,20.0
3896,20.0
187487,20.0
126154,20.0
264642,20.0
237494,20.0
24221,20.0
76991,20.0
40060,20.0
43783,20.0
218950,20.0
110499,20.0
246846,20.0
110868,20.0
48274,20.0
125932,20.0
109195,20.0
95069,20.0
159190,20.0
216830,20.0
24470,20.0
129768,20.0
245811,20.0
119692,20.0
83692,20.0
113155,20.0
67646,20.0
249906,20.0
98084,20.0
119787,20.0
258357,20.0
164346,20.0
236960,20.0
103635,20.0
250324,20.0
219377,20.0
203785,20.0
100285,20.0
107913,20.0
167855,20.0
183543,20.0
3063,20.0
124025,20.0
17182,20.0
107834,20.0
139898,20.0
105374,20.0
264895,20.0
176847,20.0
231136,20.0
120290,20.0
16046,20.0
127243,20.0
34438,20.0
145150,20.0
265259,20.0
35488,20.0
80526,20.0
123706,20.0
105757,20.0
40419,20.0
45125,20.0
110811,20.0
268942,20.0
87106,20.0
175846,20.0
199589,20.0
113843,20.0
84687,20.0
154444,20.0
47039,20.0
171012,20.0
208149,20.0
176195,20.0
81033,20.0
38656,20.0
56930,20.0
230457,20.0
48690,20.0
10320,20.0
197461,20.0
32578,20.0
150899,20.0
140699,20.0
154418,20.0
71590,20.0
10351,20.0
259226,20.0
128002,20.0
138710,20.0
4947,20.0
97767,20.0
205489,20.0
268753,20.0
80323,20.0
244190,20.0
220845,20.0
149463,20.0
73047,20.0
65010,20.0
19609,20.0
180137,20.0
7922,20.0
102484,20.0
250267,20.0
32336,20.0
201381,20.0
234193,20.0
205848,20.0
41703,20.0
36343,20.0
154064,20.0
93530,20.0
229344,20.0
251365,20.0
118770,20.0
202838,20.0
233959,20.0
229288,20.0
130652,20.0
174384,20.0
81791,20.0
246675,20.0
128968,20.0
28081,20.0
141526,20.0
16476,20.0
125304,20.0
144869,20.0
1970,20.0
78989,20.0
68871,20.0
243664,20.0
36257,20.0
170431,20.0
152166,20.0
176631,20.0
51081,20.0
15424,20.0
128361,20.0
795,20.0
148161,20.0
186107,20.0
169074,20.0
243503,20.0
110788,20.0
147282,20.0
216652,20.0
240481,20.0
181013,20.0
41776,20.0
112383,20.0
221474,20.0
17242,20.0
137823,20.0
48340,20.0
21464,20.0
24021,20.0
127998,20.0
109757,20.0
105955,20.0
143294,20.0
146241,20.0
36963,20.0
135978,20.0
165615,20.0
195565,20.0
253263,20.0
243499,20.0
157485,20.0
270416,20.0
234168,20.0
127750,20.0
243654,20.0
204326,20.0
118335,20.0
61810,20.0
182099,20.0
160980,20.0
177471,20.0
39938,20.0
51778,20.0
255030,20.0
74664,20.0
176430,20.0
49463,20.0
162378,20.0
22056,20.0
60373,20.0
253916,20.0
18494,20.0
160237,20.0
157046,20.0
116161,20.0
137543,20.0
204520,20.0
123494,20.0
63668,20.0
159921,20.0
220097,20.0
234139,20.0
80118,20.0
254061,20.0
132307,20.0
209382,20.0
204291,20.0
122094,20.0
137156,20.0
71457,20.0
233145,20.0
116975,20.0
27247,20.0
37790,20.0
250227,20.0
80059,20.0
244982,20.0
223106,20.0
257242,20.0
60858,20.0
28104,20.0
22816,20.0
75680,20.0
243087,20.0
207851,20.0
245750,20.0
73553,20.0
177508,20.0
2532,20.0
79263,20.0
35817,20.0
185763,20.0
28144,20.0
253737,20.0
66362,20.0
100103,20.0
96852,20.0
107054,20.0
22324,20.0
235110,20.0
161861,20.0
104285,20.0
161038,20.0
131492,20.0
102468,20.0
185697,20.0
141104,20.0
200642,20.0
80784,20.0
212165,20.0
151272,20.0
9489,20.0
130722,20.0
245222,20.0
120064,20.0
57456,20.0
249450,20.0
216640,20.0
9994,20.0
6085,20.0
163659,20.0
230152,20.0
220996,20.0
75774,20.0
110354,20.0
163729,20.0
110727,20.0
141202,20.0
210434,20.0
22511,20.0
130444,20.0
152461,20.0
208901,20.0
144388,20.0
3442,20.0
125996,20.0
230640,20.0
247484,20.0
227749,20.0
228549,20.0
78364,20.0
61828,20.0
74055,20.0
212285,20.0
201927,20.0
256070,20.0
97966,20.0
11746,20.0
57619,20.0
164553,20.0
29005,20.0
70523,20.0
54089,20.0
45336,20.0
225525,20.0
163152,20.0
240326,20.0
14438,20.0
214876,20.0
25241,20.0
59518,20.0
37715,20.0
116468,20.0
56696,20.0
100279,20.0
124915,20.0
15239,20.0
121505,20.0
240309,20.0
1007,20.0
235499,20.0
237892,20.0
138682,20.0
166557,20.0
101605,20.0
23246,20.0
267639,20.0
97423,20.0
27267,20.0
54919,20.0
230507,20.0
31729,20.0
16732,20.0
207367,20.0
154858,20.0
107495,20.0
168755,20.0
163319,20.0
75854,20.0
130486,20.0
129839,20.0
71689,20.0
229337,20.0
71532,20.0
32123,20.0
145293,20.0
134841,20.0
4381,20.0
148810,20.0
107033,20.0
142361,20.0
45273,20.0
96021,20.0
175229,20.0
226773,20.0
53442,20.0
222023,20.0
264774,20.0
219173,20.0
207119,20.0
137254,20.0
79972,20.0
228562,20.0
16089,20.0
232849,20.0
137671,20.0
117375,20.0
168499,20.0
209525,20.0
216794,20.0
96072,20.0
42931,20.0
153342,20.0
168242,20.0
138267,20.0
136622,20.0
182415,20.0
268578,20.0
120175,20.0
268181,20.0
243976,20.0
128621,20.0
172524,20.0
170728,20.0
123654,20.0
248526,20.0
254853,20.0
80944,20.0
27101,20.0
219835,20.0
141991,20.0
4095,20.0
163974,20.0
87616,20.0
238116,20.0
243030,20.0
163242,20.0
12498,20.0
59008,20.0
154361,20.0
68162,20.0
96614,20.0
108095,20.0
123202,20.0
169190,20.0
140747,20.0
230564,20.0
113637,20.0
233706,20.0
98551,20.0
181257,20.0
77976,20.0
34507,20.0
166055,20.0
186184,20.0
107336,20.0
267342,20.0
173519,20.0
6059,20.0
30259,20.0
202966,20.0
130476,20.0
94950,20.0
67401,20.0
41569,20.0
241186,20.0
196802,20.0
206827,20.0
120066,20.0
156718,20.0
160949,20.0
166740,20.0
263848,20.0
187778,20.0
139822,20.0
104240,20.0
260340,20.0
15570,20.0
269467,20.0
65931,20.0
31495,20.0
212509,20.0
167045,20.0
196685,20.0
223887,20.0
245859,20.0
32773,20.0
87674,20.0
173025,20.0
268194,20.0
258538,20.0
234113,20.0
73327,20.0
44351,20.0
164896,20.0
242058,20.0
73305,20.0
143281,20.0
240610,20.0
183078,20.0
216884,20.0
36519,20.0
12033,20.0
17318,20.0
1340,20.0
92134,20.0
160681,20.0
158743,20.0
211571,20.0
14932,20.0
137402,20.0
115486,20.0
39031,20.0
205413,20.0
174306,20.0
66861,20.0
215987,20.0
79986,20.0
124436,20.0
56504,20.0
49669,20.0
246845,20.0
235583,20.0
150400,20.0
226056,20.0
35105,20.0
176290,20.0
88734,20.0
182008,20.0
45525,20.0
17648,20.0
124916,20.0
128942,20.0
182893,20.0
64688,20.0
104449,20.0
9473,20.0
23159,20.0
50639,20.0
142320,20.0
210778,20.0
158068,20.0
30922,20.0
179151,20.0
29531,20.0
197995,20.0
138394,20.0
221763,20.0
18336,20.0
44354,20.0
210335,20.0
33661,20.0
31844,20.0
47550,20.0
165019,20.0
12103,20.0
164144,20.0
207565,20.0
14187,20.0
88182,20.0
10206,20.0
253583,20.0
141070,20.0
125335,20.0
75676,20.0
186173,20.0
7079,20.0
60540,20.0
100251,20.0
225199,20.0
252378,20.0
17500,20.0
33255,20.0
93589,20.0
19811,20.0
112065,20.0
173683,20.0
158806,20.0
77876,20.0
78559,20.0
253257,20.0
12703,20.0
50431,20.0
11208,20.0
69762,20.0
174175,20.0
38978,20.0
146645,20.0
170507,20.0
271231,20.0
223327,20.0
52296,20.0
263406,20.0
193765,20.0
54243,20.0
242116,20.0
27845,20.0
239290,20.0
236846,20.0
27417,20.0
137920,20.0
122903,20.0
142967,20.0
252259,20.0
124599,20.0
93922,20.0
131166,20.0
168738,20.0
71764,20.0
270994,20.0
196338,20.0
137578,20.0
166057,20.0
159422,20.0
144186,20.0
31857,20.0
243865,20.0
263042,20.0
38015,20.0
245515,20.0
223237,20.0
198776,20.0
154383,20.0
253095,20.0
139907,20.0
207913,20.0
177753,20.0
123683,20.0
247823,20.0
138194,20.0
72282,20.0
55148,20.0
253051,20.0
29226,20.0
115947,20.0
121892,20.0
126917,20.0
107086,20.0
249749,20.0
234288,20.0
249948,20.0
171514,20.0
111991,20.0
132778,20.0
88012,20.0
81278,20.0
143428,20.0
132328,20.0
250051,20.0
200215,20.0
219183,20.0
234749,20.0
123445,20.0
125425,20.0
265036,20.0
138179,20.0
239566,20.0
81977,20.0
3870,20.0
57978,20.0
223649,20.0
268237,20.0
134157,20.0
212291,20.0
124593,20.0
209937,20.0
85781,20.0
52364,20.0
39571,20.0
120858,20.0
182420,20.0
198862,20.0
101312,20.0
178719,20.0
225878,20.0
242539,20.0
51379,20.0
103826,20.0
18517,20.0
142833,20.0
169223,20.0
92467,20.0
186792,20.0
154187,20.0
223918,20.0
173785,20.0
92180,20.0
137054,20.0
159466,20.0
261715,20.0
6753,20.0
269687,20.0
103319,20.0
228636,20.0
180579,20.0
214216,20.0
117711,20.0
180943,20.0
128797,20.0
50069,20.0
230220,20.0
82077,20.0
106870,20.0
51610,20.0
154843,20.0
103065,20.0
183344,20.0
44993,20.0
86636,20.0
170601,20.0
30228,20.0
56841,20.0
252571,20.0
45189,20.0
256659,20.0
159460,20.0
255375,20.0
212752,20.0
252609,20.0
88095,20.0
85495,20.0
67482,20.0
245297,20.0
35844,20.0
126843,20.0
156342,20.0
206679,20.0
226051,20.0
128761,20.0
201771,20.0
201164,20.0
51059,20.0
146992,20.0
250640,20.0
33555,20.0
210172,20.0
199481,20.0
212225,20.0
148582,20.0
2947,20.0
37090,20.0
183108,20.0
95509,20.0
84047,20.0
144230,20.0
185071,20.0
108679,20.0
114431,20.0
126656,20.0
247893,20.0
72744,20.0
131158,20.0
220532,20.0
164415,20.0
243945,20.0
258638,20.0
32247,20.0
114884,20.0
106180,20.0
6537,20.0
217015,20.0
14510,20.0
166832,20.0
41820,20.0
4622,20.0
125259,20.0
79100,20.0
101021,20.0
61820,20.0
122265,20.0
197293,20.0
180443,20.0
89918,20.0
192301,20.0
89478,20.0
10481,20.0
15000,20.0
106183,20.0
36950,20.0
233182,20.0
57031,20.0
48597,20.0
218499,20.0
268497,20.0
122027,20.0
196608,20.0
177246,20.0
32674,20.0
32540,20.0
160510,20.0
59494,20.0
119835,20.0
64322,20.0
154113,20.0
232633,20.0
248783,20.0
213773,20.0
266905,20.0
221715,20.0
60800,20.0
129365,20.0
110304,20.0
7429,20.0
66503,20.0
238165,20.0
162188,20.0
150626,20.0
177701,20.0
68011,20.0
197026,20.0
91046,20.0
190956,20.0
67737,20.0
53772,20.0
186815,20.0
111525,20.0
189601,20.0
227928,20.0
90593,20.0
30911,20.0
209089,20.0
217819,20.0
188699,20.0
198117,20.0
121199,20.0
151353,20.0
14564,20.0
131109,20.0
236598,20.0
131301,20.0
196262,20.0
52333,20.0
37979,20.0
90822,20.0
139962,20.0
69288,20.0
66537,20.0
48155,20.0
238895,20.0
63645,20.0
260827,20.0
208632,20.0
189184,20.0
149442,20.0
135265,20.0
125623,20.0
93489,20.0
241338,20.0
198949,20.0
141895,20.0
1230,20.0
271260,20.0
114707,20.0
222564,20.0
64272,20.0
218931,20.0
12,20.0
62001,20.0
225635,20.0
156889,20.0
113401,20.0
123837,20.0
105030,20.0
199410,20.0
202333,20.0
7992,20.0
62004,20.0
129868,20.0
